name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2bandwidth_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3bandwidth_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.500000;8.978336e-01;-3.714473e+00;1.415209e+01;-1.290346e-02;-6.754408e-03;7.405308e-01;2.083600e+00;1.158887e+01;9.021392e+00;-7.949608e+00;0;0;0;0;0;0;5.473848e+02;1.251017e+03;-201;1.695051e+03;7.341204e+02;-201;2.691022e+03;6.914510e+02;-201
'unknown';0.550000;1.142607e+00;-6.457779e+00;1.811893e+01;5.264419e-03;-8.496895e-03;7.474840e-01;2.313389e+01;-2.640016e+00;4.228243e+00;-1.359581e+01;0;0;0;0;0;0;3.803411e+02;1.307113e+03;-201;1.409787e+03;8.666066e+02;-201;2.298052e+03;5.923092e+02;-201
'unknown';0.600000;1.101470e+00;-8.015136e+00;2.189335e+01;-1.100787e-02;-6.037157e-03;1.013802e+00;2.321909e+01;-9.238095e+00;3.903577e+00;-8.052646e+00;0;0;0;0;0;0;4.918817e+02;1.030213e+03;-201;1.318516e+03;8.992576e+02;-201;2.443313e+03;7.431401e+02;-201
'unknown';0.650000;9.249298e-01;-2.786917e+00;1.531646e+01;-2.069490e-02;-6.314328e-03;7.354429e-01;7.821970e+00;-3.480781e+00;4.831158e+00;-5.292126e+00;0;0;0;0;0;0;6.285377e+02;9.627227e+02;-201;1.388750e+03;8.885412e+02;-201;2.322076e+03;7.336298e+02;-201
'unknown';0.700000;8.960235e-01;-3.071831e+00;1.270784e+01;-8.286536e-03;-9.257019e-03;6.944797e-01;2.198523e+00;2.266585e+00;1.068801e+01;7.837480e-01;0;0;0;0;0;0;6.062734e+02;9.516860e+02;-201;1.433609e+03;7.651330e+02;-201;2.404661e+03;5.623896e+02;-201
'unknown';0.750000;8.995503e-01;-4.680599e+00;1.333069e+01;1.022527e-02;-9.675395e-03;5.982710e-01;1.231596e+01;1.695653e+00;1.826953e+01;1.767872e+00;0;0;0;0;0;0;7.785754e+02;1.111929e+03;-1.391158e+02;1.656032e+03;9.012637e+02;-1.399474e+02;2.531264e+03;7.329760e+02;-1.387348e+02
'unknown';0.800000;9.130443e-01;-9.955959e+00;1.954462e+01;1.711041e-02;-1.029947e-02;6.473291e-01;2.844050e+01;-1.695108e+00;1.735161e+01;5.819927e+00;2.482164e+01;1.671323e-02;9.410996e-01;5.492808e+00;4.135223e+00;2.175198e+01;8.574606e+02;1.235852e+03;-7.316243e+01;1.884449e+03;9.563370e+02;-7.861806e+01;2.858956e+03;7.994070e+02;-7.736098e+01
'unknown';0.850000;8.807712e-01;-1.018787e+01;2.291446e+01;6.519706e-03;-1.347036e-02;5.072036e-01;3.287058e+01;-2.619206e+00;9.754988e+00;-4.601043e-01;2.478060e+01;1.272368e-02;7.876827e-01;5.544909e+00;3.435379e+00;2.190721e+01;1.061074e+03;1.210090e+03;-5.550718e+00;2.179036e+03;1.023390e+03;-1.737965e+01;3.036705e+03;9.931589e+02;-1.613056e+01
'unknown';0.900000;9.722080e-01;-9.705887e+00;2.349946e+01;6.350460e-03;-2.176546e-02;3.999352e-01;3.663805e+01;-2.270880e+00;1.019122e+00;-1.233863e+01;2.460835e+01;7.973537e-03;5.966312e-01;5.696301e+00;1.434870e+00;2.112628e+01;9.960501e+02;1.201880e+03;4.196302e-01;2.293225e+03;8.416821e+02;-1.635411e+01;3.177257e+03;9.743701e+02;-1.647557e+01
'unknown';0.950000;8.164226e-01;-8.815712e+00;2.356432e+01;-5.317671e-03;-2.278900e-02;4.931055e-01;2.817188e+01;1.718918e+00;1.328518e+00;-9.987659e+00;2.457400e+01;5.554844e-03;5.646976e-01;5.561526e+00;1.628329e+00;2.087808e+01;8.615479e+02;1.195532e+03;-6.553374e+01;2.145025e+03;1.302652e+03;-7.768342e+01;2.950307e+03;1.185386e+03;-7.784936e+01
'unknown';1.000000;7.236087e-01;-4.383661e+00;1.702166e+01;-9.183750e-03;-9.627867e-03;4.346162e-01;1.140582e+01;1.651823e+00;3.198184e+00;-3.702232e+00;0;0;0;0;0;0;7.829253e+02;8.116070e+02;-1.331454e+02;2.000659e+03;1.422800e+03;-1.389218e+02;2.657927e+03;1.148137e+03;-1.390798e+02
'unknown';1.050000;6.846872e-01;1.107134e+00;1.167088e+01;-1.659161e-02;2.748820e-03;3.546729e-01;-7.175514e+00;1.599865e+00;3.794505e-01;6.008334e+00;0;0;0;0;0;0;6.691934e+02;4.219755e+02;-201;1.818998e+03;1.402347e+03;-201;2.396562e+03;1.395426e+03;-201
'unknown';1.100000;7.917883e-01;5.793062e+00;5.666907e+00;-1.195172e-02;9.711940e-03;1.565991e-01;-1.619597e+01;-2.655912e+00;-9.292767e-01;3.965789e+00;0;0;0;0;0;0;6.708772e+02;2.777902e+01;-201;1.819716e+03;8.394462e+02;-201;2.442449e+03;1.333017e+03;-201
'unknown';1.150000;7.506937e-01;7.372993e+00;3.632598e+00;-9.971766e-03;9.999194e-03;1.310130e-01;-1.606315e+01;-2.032845e+00;-3.192373e+00;2.820240e+00;0;0;0;0;0;0;6.790320e+02;1.761348e+02;-201;1.903871e+03;5.168074e+02;-201;2.755624e+03;1.337764e+03;-201
'unknown';1.200000;6.718901e-01;5.946310e+00;3.832585e+00;-1.960004e-02;8.732512e-03;1.253800e-01;-1.476837e+01;-1.719931e+00;-1.886139e+00;2.856437e+00;0;0;0;0;0;0;7.108439e+02;2.372018e+02;-201;1.936410e+03;5.306288e+02;-201;2.583566e+03;1.851597e+03;-201
'unknown';1.250000;5.203581e-01;2.175394e+00;8.745111e+00;-2.963370e-02;6.935531e-03;1.120642e-01;-9.967665e+00;-2.228696e+00;4.114642e-01;3.798990e+00;0;0;0;0;0;0;7.238157e+02;3.475421e+02;-201;2.000772e+03;5.260121e+02;-201;2.738688e+03;1.720680e+03;-201
'unknown';1.300000;3.506189e-01;-5.481651e+00;1.922407e+01;-4.382339e-02;5.688278e-03;8.519346e-02;-2.174956e+00;-1.837607e+00;-1.535625e-01;4.194537e+00;0;0;0;0;0;0;7.344937e+02;4.758210e+02;-201;1.968382e+03;8.123849e+02;-201;2.671062e+03;1.536710e+03;-201
'unknown';1.350000;1.982931e-01;-1.386768e+01;2.955697e+01;-5.128757e-02;3.075333e-03;5.819811e-02;4.639936e+00;1.414661e-01;-3.075975e+00;3.962219e+00;0;0;0;0;0;0;7.312903e+02;7.500330e+02;-201;1.991293e+03;9.341084e+02;-201;2.921626e+03;6.728662e+02;-201
'unknown';1.400000;1.217319e-01;-2.117472e+01;3.637220e+01;-5.800762e-02;-6.545765e-04;4.268949e-02;1.018468e+01;8.826291e+00;-2.149783e+00;7.262965e+00;0;0;0;0;0;0;8.351652e+02;1.041266e+03;-201;2.054229e+03;9.705375e+02;-201;3.071365e+03;6.528442e+02;-201
'unknown';1.450000;9.286707e-02;-2.753104e+01;4.159600e+01;-6.003748e-02;-7.066532e-03;4.718463e-02;9.565032e+00;1.487770e+01;2.026285e+00;8.083084e+00;0;0;0;0;0;0;9.273793e+02;1.254198e+03;-201;2.059742e+03;1.003806e+03;-201;3.101521e+03;7.209258e+02;-201
'unknown';1.500000;7.819663e-02;-2.973012e+01;4.231654e+01;-6.477963e-02;-1.017174e-02;5.512874e-02;7.903861e+00;1.973906e+01;8.714818e+00;9.497664e+00;0;0;0;0;0;0;1.086352e+03;1.259278e+03;-201;2.113725e+03;9.842817e+02;-201;3.173120e+03;6.736948e+02;-201
'unknown';1.550000;1.110628e-01;-2.870530e+01;3.889339e+01;-4.400867e-02;-1.872369e-02;8.596735e-02;1.322175e+01;2.143533e+01;1.176259e+01;5.920872e+00;0;0;0;0;0;0;1.002190e+03;1.229277e+03;-201;2.115420e+03;8.545544e+02;-201;3.118292e+03;9.752112e+02;-201
'unknown';1.600000;2.610876e-01;-2.230763e+01;2.934694e+01;-2.064285e-02;-2.084251e-02;1.802489e-01;2.196230e+01;1.761883e+01;1.325033e+01;8.301740e+00;0;0;0;0;0;0;9.543972e+02;1.092997e+03;-1.389555e+02;2.143349e+03;6.257640e+02;-1.392618e+02;3.130041e+03;1.014806e+03;-1.402315e+02
'unknown';1.650000;4.610075e-01;-1.566175e+01;2.010190e+01;4.668114e-03;-2.214155e-02;2.513033e-01;2.857813e+01;1.330822e+01;2.303345e+01;1.567105e+01;2.469284e+01;1.594224e-02;8.364933e-01;5.024015e+00;2.100060e+00;1.737973e+01;6.546500e+02;1.142701e+03;-7.109263e+01;1.892887e+03;4.967426e+02;-7.916605e+01;2.894281e+03;1.123792e+03;-7.671806e+01
'unknown';1.700000;6.723056e-01;-9.673377e+00;1.388565e+01;7.631809e-03;-1.815667e-02;2.823913e-01;2.452103e+01;6.591874e+00;3.522137e+01;2.189382e+01;2.452184e+01;1.236452e-02;6.842480e-01;4.598328e+00;1.735689e+00;1.502535e+01;4.941111e+02;1.178014e+03;-2.567866e+00;1.682528e+03;4.669793e+02;-2.027158e+01;2.638742e+03;9.171716e+02;-1.163216e+01
'unknown';1.750000;7.435827e-01;-7.685888e+00;1.270979e+01;-7.910098e-04;-1.991963e-02;2.498838e-01;2.115291e+01;3.807848e+00;4.354079e+01;2.311121e+01;2.417500e+01;7.273446e-03;4.424205e-01;4.431056e+00;1.060455e+00;1.305587e+01;3.129350e+02;1.190689e+03;3.603166e+00;1.482758e+03;4.567371e+02;-1.973531e+01;2.438201e+03;9.595054e+02;-8.727898e+00
'unknown';1.800000;8.163662e-01;-6.586691e+00;1.321891e+01;-2.629852e-03;-1.976682e-02;3.027674e-01;2.274306e+01;-1.692674e+00;3.408276e+01;1.555773e+01;2.359918e+01;1.017025e-02;3.362817e-01;3.077193e+00;-5.749545e-01;1.222928e+01;3.261465e+02;1.234658e+03;5.195303e+00;1.435712e+03;5.791108e+02;-1.340921e+01;2.456066e+03;8.462708e+02;-7.944586e+00
'unknown';1.850000;8.493947e-01;-7.085804e+00;1.483861e+01;-1.114583e-02;-1.479283e-02;3.347846e-01;2.756647e+01;-7.895599e+00;1.705225e+01;7.409157e+00;2.325406e+01;1.369027e-02;3.442887e-01;2.712118e+00;-9.687548e-01;1.417505e+01;3.786607e+02;1.205304e+03;2.944025e+00;1.368827e+03;8.074373e+02;-5.479398e+00;2.422062e+03;7.871169e+02;-9.879756e+00
'unknown';1.900000;8.911612e-01;-6.680803e+00;1.663329e+01;-1.332944e-02;-6.593950e-03;4.044537e-01;3.133189e+01;-1.077170e+01;2.216788e+00;2.640646e+00;2.324176e+01;1.298133e-02;3.896687e-01;2.919975e+00;-5.665071e-01;1.596415e+01;3.962303e+02;1.259360e+03;2.234663e+00;1.291855e+03;9.792336e+02;-1.096356e+00;2.380333e+03;8.064777e+02;-1.197598e+01
'unknown';1.950000;8.945807e-01;-6.642437e+00;1.731239e+01;-1.730038e-02;-4.823433e-03;3.260265e-01;3.440886e+01;-1.081334e+01;-3.274730e+00;5.245191e-01;2.373718e+01;8.779915e-03;3.862430e-01;4.290000e+00;1.309614e+00;1.729577e+01;3.969815e+02;1.302684e+03;-2.450349e-01;1.243772e+03;1.051319e+03;-2.030362e-01;2.337213e+03;8.393486e+02;-1.391117e+01
'unknown';2.000000;8.796776e-01;-6.415124e+00;1.705468e+01;-1.529158e-02;-7.046912e-03;3.143738e-01;3.698812e+01;-1.085224e+01;-6.177814e+00;3.083958e+00;2.397048e+01;4.647859e-03;2.937687e-01;5.287529e+00;2.214308e+00;1.643254e+01;3.824695e+02;1.395969e+03;4.490316e-01;1.210333e+03;1.110554e+03;4.929208e-01;2.291274e+03;8.732763e+02;-1.376920e+01
'unknown';2.050000;8.735018e-01;-6.010702e+00;1.663117e+01;-1.977725e-02;-1.081487e-02;2.316279e-01;3.958283e+01;-1.336258e+01;-5.975900e+00;4.151642e+00;2.388717e+01;3.810582e-03;2.285323e-01;5.530889e+00;2.122632e+00;1.508215e+01;3.775769e+02;1.419007e+03;4.845380e-01;1.195696e+03;1.127586e+03;2.198771e+00;2.261816e+03;8.650485e+02;-1.247498e+01
'unknown';2.100000;8.357280e-01;-6.034026e+00;1.732691e+01;-9.973091e-03;-1.130126e-02;2.460805e-01;4.027170e+01;-1.430357e+01;-6.694240e+00;7.266243e+00;2.372853e+01;4.439205e-03;2.251426e-01;4.350013e+00;9.239510e-01;1.491411e+01;3.425393e+02;1.536429e+03;2.103209e+00;1.185676e+03;1.182848e+03;2.645058e+00;2.234550e+03;9.594338e+02;-1.188695e+01
'unknown';2.150000;5.899853e-01;-9.482514e+00;2.395882e+01;-1.835877e-02;-1.426998e-02;3.049000e-01;3.480702e+01;-4.944265e+00;-6.803288e+00;3.900512e+00;2.367060e+01;4.972335e-03;2.745362e-01;3.702862e+00;1.161125e-01;1.558908e+01;3.551633e+02;1.408077e+03;-6.486434e+01;1.200535e+03;1.071450e+03;-6.487518e+01;2.308064e+03;7.803469e+02;-7.517966e+01
'unknown';2.200000;3.325307e-01;-1.356157e+01;2.778441e+01;-2.371707e-02;-1.426980e-02;2.593559e-01;2.273480e+01;8.116382e+00;2.201710e-01;4.275799e+00;0;0;0;0;0;0;3.615485e+02;1.375550e+03;-1.324060e+02;1.341076e+03;9.256146e+02;-1.332386e+02;2.432148e+03;5.744091e+02;-1.380504e+02
'unknown';2.250000;9.398178e-02;-2.236652e+01;3.567720e+01;-5.877281e-02;-1.264202e-02;2.216422e-01;1.105477e+01;1.900891e+01;8.453458e+00;6.744352e+00;0;0;0;0;0;0;6.705631e+02;1.202308e+03;-201;1.740110e+03;7.954255e+02;-201;2.589783e+03;1.121735e+03;-201
'unknown';2.300000;2.269874e-01;-2.035109e+01;3.054352e+01;-4.049835e-02;-9.759811e-03;1.790669e-01;1.304558e+01;1.516582e+01;1.164255e+01;6.940156e+00;0;0;0;0;0;0;6.642499e+02;1.241159e+03;-201;1.748588e+03;8.298447e+02;-201;2.609491e+03;1.196785e+03;-201
'unknown';2.350000;3.687248e-01;-1.840722e+01;2.913848e+01;-2.193164e-02;-1.171041e-02;2.306687e-01;2.177137e+01;1.300555e+01;6.348619e+00;4.230910e+00;0;0;0;0;0;0;6.435129e+02;1.263285e+03;-201;1.602176e+03;8.962783e+02;-201;2.613448e+03;1.232873e+03;-201
'unknown';2.400000;4.894370e-01;-8.625419e+00;1.724252e+01;1.379163e-02;-1.486350e-02;2.952855e-01;2.523316e+01;4.766130e+00;5.271115e+00;-2.248795e+00;0;0;0;0;0;0;3.533736e+02;1.243488e+03;-201;1.294407e+03;7.908245e+02;-201;2.516891e+03;5.722523e+02;-201
'unknown';2.450000;6.558984e-01;-1.062718e+01;1.838822e+01;2.164561e-02;-2.254120e-02;5.204790e-01;2.854314e+01;3.397825e+00;7.338567e+00;-1.354403e+01;0;0;0;0;0;0;2.602036e+02;1.398033e+03;-201;1.227491e+03;8.049368e+02;-1.321487e+02;2.473641e+03;4.801353e+02;-1.371865e+02
'unknown';2.500000;8.007920e-01;-1.045038e+01;1.696017e+01;3.876300e-02;-2.662134e-02;7.484073e-01;3.070518e+01;-1.318229e+00;1.092365e+01;-2.244589e+01;2.441342e+01;2.076520e-02;8.926789e-01;5.002347e+00;8.718104e-01;1.600053e+01;2.321345e+02;1.456126e+03;0;1.191800e+03;8.378703e+02;-6.561618e+01;2.394877e+03;4.670808e+02;-7.493380e+01
'unknown';2.550000;8.268946e-01;-1.236067e+01;2.133723e+01;2.839009e-02;-2.153510e-02;8.932927e-01;2.996581e+01;5.735807e+00;8.018897e+00;-2.208550e+01;2.444327e+01;1.595559e-02;1.246882e+00;4.277294e+00;2.470031e+00;1.645438e+01;5.082528e+02;1.393811e+03;-6.791665e+00;1.529540e+03;7.144401e+02;-5.399328e+00;2.747872e+03;3.765285e+02;-1.469414e+01
'unknown';2.600000;6.938316e-01;-3.814139e+00;1.369044e+01;3.644935e-03;-4.944236e-03;6.210698e-01;1.037335e+01;6.672996e+00;8.061112e+00;-2.927597e+00;2.469264e+01;7.113742e-03;1.328541e+00;4.244987e+00;3.671740e+00;1.735279e+01;6.616321e+02;9.598785e+02;-7.152778e+01;1.736254e+03;6.190320e+02;-7.425062e+01;2.817505e+03;5.780060e+02;-7.850765e+01
'unknown';2.650000;6.127743e-01;2.006351e+00;8.768809e+00;-3.012517e-02;6.604001e-03;3.547255e-01;-8.700728e+00;5.915150e+00;4.258092e+00;9.133867e+00;0;0;0;0;0;0;7.762540e+02;5.180479e+02;-1.395616e+02;1.935263e+03;4.556058e+02;-1.407831e+02;2.867979e+03;6.714338e+02;-1.407603e+02
'unknown';2.700000;6.492667e-01;5.722631e+00;5.000678e+00;-3.124782e-02;7.026814e-03;1.347889e-01;-1.788639e+01;1.040021e+00;5.598938e-01;9.178658e+00;0;0;0;0;0;0;6.114252e+02;2.496063e+02;-201;1.667876e+03;5.215993e+02;-201;2.561204e+03;7.699705e+02;-201
'unknown';2.750000;5.667070e-01;1.439759e+00;1.015647e+01;-2.201244e-02;4.166531e-03;1.066771e-01;-1.335418e+01;8.263195e-01;-1.220138e+00;8.991310e-01;0;0;0;0;0;0;6.536655e+02;2.927614e+02;-201;1.768888e+03;9.829019e+02;-201;2.410428e+03;5.894377e+02;-201
'unknown';2.800000;3.910029e-01;-7.155602e+00;1.854875e+01;-2.655653e-02;2.410012e-03;1.076308e-01;-3.470651e+00;1.777697e+00;-4.508731e-01;-2.735287e+00;0;0;0;0;0;0;7.037018e+02;5.592880e+02;-201;1.921096e+03;1.132612e+03;-201;2.497879e+03;6.286041e+02;-201
'unknown';2.850000;2.206597e-01;-1.566265e+01;2.948046e+01;-3.831227e-02;1.172298e-04;8.806338e-02;7.424956e+00;6.845153e+00;6.364328e-01;-5.312365e-01;0;0;0;0;0;0;8.129060e+02;8.188750e+02;-201;2.185395e+03;1.321602e+03;-201;2.673179e+03;1.075010e+03;-201
'unknown';2.900000;1.409318e-01;-2.103010e+01;3.653289e+01;-5.949750e-02;-8.441711e-04;6.473238e-02;1.555580e+01;6.937784e+00;3.850996e-01;5.244862e+00;0;0;0;0;0;0;8.950212e+02;1.034206e+03;-201;2.167343e+03;1.123491e+03;-201;2.916131e+03;1.157686e+03;-201
'unknown';2.950000;1.887286e-01;-1.800505e+01;3.232734e+01;-6.106171e-02;-2.739344e-03;5.438687e-02;1.493716e+01;5.289056e+00;5.296640e+00;1.243211e+01;0;0;0;0;0;0;9.459505e+02;1.091500e+03;-201;2.053151e+03;1.101347e+03;-201;2.903074e+03;1.196662e+03;-201
'unknown';3.000000;5.048475e-01;-8.538117e+00;1.933752e+01;-4.299703e-02;-1.945094e-03;1.549338e-01;9.376888e+00;-5.147676e+00;1.006454e+01;8.287419e+00;0;0;0;0;0;0;8.107612e+02;1.019616e+03;-201;1.748048e+03;9.695567e+02;-201;2.754647e+03;8.926650e+02;-201
'unknown';3.050000;6.555943e-01;-3.987654e+00;1.214921e+01;-2.439368e-02;-6.019217e-03;2.451005e-01;9.141384e+00;-7.638067e+00;1.287219e+01;5.259183e+00;0;0;0;0;0;0;6.498582e+02;1.038740e+03;-201;1.556759e+03;7.750187e+02;-201;2.619738e+03;8.995440e+02;-201
'unknown';3.100000;9.604556e-01;-2.641751e+00;1.120638e+01;-8.154579e-03;-7.459804e-03;4.555780e-01;1.543267e+01;-1.197548e+01;8.429448e+00;-4.444080e+00;0;0;0;0;0;0;4.659841e+02;1.095615e+03;-1.333918e+02;1.393825e+03;8.210314e+02;-1.333240e+02;2.521883e+03;8.043527e+02;-1.361062e+02
'unknown';3.150000;9.423166e-01;-6.897573e+00;1.650717e+01;-4.002015e-03;-9.065168e-03;5.063322e-01;2.810196e+01;-1.271743e+01;6.270287e+00;-2.541991e+00;2.398599e+01;1.085614e-02;6.219717e-01;4.114814e+00;1.982274e+00;1.402643e+01;6.744340e+02;1.292897e+03;-6.706145e+01;1.730166e+03;1.213520e+03;-7.120222e+01;2.513182e+03;7.652486e+02;-7.398434e+01
'unknown';3.200000;9.615107e-01;-8.622062e+00;1.993064e+01;-1.970858e-03;-1.118766e-02;5.395647e-01;3.299363e+01;-1.051039e+01;2.345665e+00;-3.019000e+00;2.387380e+01;1.142543e-02;9.815157e-01;3.641821e+00;2.141814e+00;1.644004e+01;6.540164e+02;1.532008e+03;-9.377519e-01;1.689157e+03;1.409091e+03;-7.411327e+00;2.517512e+03;8.032596e+02;-1.394549e+01
'unknown';3.250000;7.990891e-01;-1.002827e+01;2.190386e+01;-1.812002e-03;-1.334904e-02;4.329595e-01;3.508059e+01;-5.532049e+00;1.678061e+00;-1.608820e+00;2.427571e+01;1.664943e-02;1.695625e+00;3.471985e+00;2.710855e+00;1.980334e+01;6.715871e+02;1.571007e+03;-2.045863e+00;1.652866e+03;1.475037e+03;-1.100615e+01;2.509157e+03;8.417673e+02;-1.877467e+01
'unknown';3.300000;8.729050e-01;-9.514396e+00;2.037078e+01;-7.158060e-03;-1.318919e-02;4.781217e-01;3.305619e+01;-3.572758e+00;-1.199815e+00;-3.723989e+00;2.441360e+01;1.587160e-02;1.601490e+00;4.279813e+00;2.475565e+00;1.786093e+01;4.035898e+02;1.538499e+03;-7.025285e-01;1.224127e+03;1.232871e+03;-5.720944e+00;2.460016e+03;6.642383e+02;-1.683077e+01
'unknown';3.350000;9.592509e-01;-8.864615e+00;1.844066e+01;-1.480425e-03;-1.402569e-02;4.961501e-01;3.361875e+01;-6.192240e+00;-9.422660e-01;-2.984980e+00;2.480783e+01;1.331436e-02;1.331921e+00;5.171465e+00;2.509770e+00;1.678986e+01;5.947894e+02;1.458242e+03;-1.103461e+00;1.376235e+03;1.343660e+03;-6.142288e+00;2.519412e+03;7.547792e+02;-1.470808e+01
'unknown';3.400000;9.021838e-01;-9.698274e+00;1.681627e+01;4.239856e-03;-1.383075e-02;4.847417e-01;3.065751e+01;-3.010309e+00;9.223986e+00;6.868346e-01;2.468752e+01;8.440034e-03;7.608441e-01;5.604195e+00;3.098205e+00;1.577550e+01;6.304517e+02;1.518107e+03;-2.139002e+00;1.577067e+03;1.105441e+03;-1.083570e+01;2.597202e+03;7.908098e+02;-1.173900e+01
'unknown';3.450000;5.631330e-01;-1.439049e+01;2.200356e+01;-9.705133e-03;-1.593171e-02;3.920759e-01;2.555182e+01;1.065559e+01;1.675933e+01;3.682813e+00;2.476216e+01;7.937009e-03;7.707149e-01;5.705320e+00;4.053615e+00;1.765761e+01;7.445237e+02;1.516526e+03;-6.981268e+01;1.856758e+03;8.339600e+02;-7.824271e+01;2.882021e+03;7.057078e+02;-7.580470e+01
'unknown';3.500000;3.857553e-01;-1.335136e+01;2.102474e+01;-2.066448e-02;-1.257919e-02;2.779094e-01;1.958789e+01;1.293096e+01;1.705063e+01;2.798264e+00;0;0;0;0;0;0;5.938677e+02;1.445913e+03;-1.355354e+02;1.693983e+03;6.907090e+02;-1.416123e+02;2.780121e+03;6.006949e+02;-1.379662e+02
'unknown';3.550000;6.780890e-01;-1.125629e+01;2.214852e+01;-1.682454e-02;-1.346320e-02;5.624669e-01;2.202921e+01;6.767262e+00;7.053624e+00;-7.261721e+00;0;0;0;0;0;0;7.842919e+02;1.264846e+03;-1.329115e+02;1.870573e+03;7.433423e+02;-1.388876e+02;3.021430e+03;5.014945e+02;-1.377442e+02
