name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2bandwidth_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3bandwidth_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';2.800000;2.635776e-01;-9.234410e+00;1.986780e+01;-4.096593e-02;-2.107616e-03;5.852960e-02;2.536637e+00;8.765620e+00;4.613920e+00;6.842883e-01;0;0;0;0;0;0;6.281691e+02;1.936135e+03;-201;1.624419e+03;1.225998e+03;-201;2.469586e+03;5.843207e+02;-201
'unknown';2.850000;1.679412e-01;-1.355316e+01;2.826667e+01;-2.981067e-02;-5.319723e-03;4.790102e-02;1.294552e+01;1.094055e+01;-3.224595e-01;-5.048944e+00;0;0;0;0;0;0;5.241084e+02;2.297764e+03;-201;1.449972e+03;1.387896e+03;-201;2.528106e+03;4.635141e+02;-201
'unknown';2.900000;1.155205e-01;-1.766352e+01;3.460078e+01;-3.754192e-02;-4.625885e-03;3.359890e-02;1.899261e+01;1.064274e+01;-2.478285e+00;-2.211627e+00;0;0;0;0;0;0;7.380026e+02;1.336257e+03;-201;1.794421e+03;1.731404e+03;-201;2.729978e+03;5.857852e+02;-201
'unknown';2.950000;1.372288e-01;-1.583543e+01;3.210632e+01;-4.025230e-02;-3.443411e-03;3.058876e-02;1.621567e+01;6.766673e+00;1.679090e+00;5.981539e+00;0;0;0;0;0;0;7.392749e+02;1.336934e+03;-201;1.598037e+03;1.239099e+03;-201;2.763137e+03;6.774248e+02;-201
'unknown';3.000000;3.240151e-01;-8.884658e+00;2.006003e+01;-3.268048e-02;-1.809981e-03;8.017776e-02;9.481000e+00;-3.250806e+00;9.508721e+00;6.730749e+00;0;0;0;0;0;0;7.997178e+02;1.127250e+03;-201;1.719929e+03;1.113364e+03;-201;2.750312e+03;9.209891e+02;-201
'unknown';3.050000;4.169308e-01;-4.222780e+00;1.180851e+01;-2.210079e-02;-6.060624e-03;1.231358e-01;9.387813e+00;-7.325262e+00;1.262491e+01;5.129717e+00;0;0;0;0;0;0;6.153517e+02;1.123760e+03;-201;1.542279e+03;7.864379e+02;-201;2.621868e+03;9.442755e+02;-201
'unknown';3.100000;6.108562e-01;-2.374448e+00;9.979764e+00;-1.541436e-03;-7.119618e-03;2.304868e-01;1.563635e+01;-1.175165e+01;8.537583e+00;-4.326540e+00;0;0;0;0;0;0;4.548063e+02;1.147944e+03;-1.328253e+02;1.387765e+03;8.431001e+02;-1.333601e+02;2.525872e+03;8.451982e+02;-1.359559e+02
'unknown';3.150000;5.988979e-01;-6.722414e+00;1.550431e+01;1.472663e-03;-8.865343e-03;2.543168e-01;2.790681e+01;-1.226200e+01;5.987429e+00;-2.737792e+00;2.398529e+01;1.075603e-02;6.897633e-01;3.949674e+00;7.506575e-01;1.343100e+01;6.282786e+02;1.353726e+03;-6.639452e+01;1.499483e+03;1.390056e+03;-7.059879e+01;2.510350e+03;6.876645e+02;-7.371751e+01
'unknown';3.200000;6.107926e-01;-8.447332e+00;1.948072e+01;4.938276e-03;-1.110798e-02;2.716693e-01;3.263436e+01;-1.011201e+01;2.100738e+00;-3.252705e+00;2.387498e+01;1.132012e-02;1.012715e+00;3.494788e+00;1.227766e+00;1.587840e+01;5.944682e+02;1.623477e+03;5.692641e-04;1.448927e+03;1.575060e+03;-6.492301e+00;2.511726e+03;7.232603e+02;-1.351950e+01
'unknown';3.250000;5.069302e-01;-9.755582e+00;2.135225e+01;2.870983e-03;-1.331184e-02;2.146123e-01;3.456239e+01;-5.087472e+00;1.232550e+00;-1.646126e+00;2.427884e+01;1.659249e-02;1.726844e+00;3.302308e+00;2.417494e+00;1.932756e+01;6.126686e+02;1.656664e+03;-1.912149e+00;1.411314e+03;1.633845e+03;-1.006776e+01;2.503137e+03;7.600579e+02;-1.842172e+01
'unknown';3.300000;5.535143e-01;-9.256738e+00;1.989971e+01;-1.292386e-03;-1.272445e-02;2.360044e-01;3.281753e+01;-3.480178e+00;-1.462283e+00;-3.690953e+00;2.441604e+01;1.578981e-02;1.588568e+00;4.137120e+00;2.202301e+00;1.758707e+01;3.840902e+02;1.587090e+03;-5.387316e-01;1.209347e+03;1.223928e+03;-5.279996e+00;2.456097e+03;6.666893e+02;-1.665357e+01
'unknown';3.350000;6.086562e-01;-8.725307e+00;1.824685e+01;5.188582e-03;-1.337190e-02;2.449357e-01;3.332310e+01;-6.056156e+00;-1.210128e+00;-3.303946e+00;2.480664e+01;1.318841e-02;1.307724e+00;5.051593e+00;2.067672e+00;1.665375e+01;5.993498e+02;1.434337e+03;-1.050986e+00;1.389481e+03;1.355153e+03;-6.175405e+00;2.518901e+03;7.612266e+02;-1.457902e+01
'unknown';3.400000;5.729790e-01;-9.543420e+00;1.659521e+01;9.102311e-03;-1.201082e-02;2.411026e-01;3.036573e+01;-3.140047e+00;8.848593e+00;2.506922e-01;2.468777e+01;7.953798e-03;7.863267e-01;5.435997e+00;2.267647e+00;1.555006e+01;6.412465e+02;1.510842e+03;-1.718215e+00;1.592440e+03;1.123054e+03;-1.102225e+01;2.597650e+03;8.019062e+02;-1.160983e+01
'unknown';3.450000;3.658141e-01;-1.282851e+01;2.080652e+01;3.154324e-03;-1.438539e-02;1.940669e-01;2.620936e+01;8.490360e+00;1.327966e+01;1.994640e+00;2.476235e+01;7.258363e-03;8.242638e-01;5.485004e+00;3.046528e+00;1.727363e+01;8.190940e+02;1.422639e+03;-6.952244e+01;1.928704e+03;9.816282e+02;-7.857133e+01;2.986964e+03;7.710749e+02;-7.561637e+01
'unknown';3.500000;2.547978e-01;-1.218977e+01;2.073477e+01;-1.355237e-02;-1.122035e-02;1.363354e-01;2.061470e+01;1.098973e+01;1.352066e+01;1.750475e+00;0;0;0;0;0;0;6.636274e+02;1.511742e+03;-1.354053e+02;1.701964e+03;8.234296e+02;-1.417824e+02;2.879572e+03;6.752971e+02;-1.378889e+02
'unknown';3.550000;4.387229e-01;-1.027477e+01;2.207140e+01;-7.029671e-03;-1.316686e-02;2.782826e-01;2.313583e+01;5.079083e+00;3.762755e+00;-8.205010e+00;0;0;0;0;0;0;8.459064e+02;1.315862e+03;-1.330839e+02;1.877250e+03;8.756160e+02;-1.389089e+02;3.121244e+03;5.725485e+02;-1.377562e+02
'unknown';3.600000;6.871850e-01;-7.328526e+00;2.075653e+01;-3.289769e-04;-1.390632e-02;4.531893e-01;2.718500e+01;-5.441582e+00;-6.965470e-01;-1.624621e+01;2.731133e+01;1.084524e-02;4.439887e-01;5.746192e+00;1.791022e+00;1.725031e+01;6.116254e+02;1.545279e+03;-9.912589e+01;1.513361e+03;1.055622e+03;-7.249394e+01;2.747480e+03;6.143841e+02;-7.734718e+01
